"learner.id","auc","timepredict","timetrain","estrategia"
"SVM",0.972721674876847,0.118999999998778,7.51000000000204,"Múltiplos Modelos Binários"
"SVM",0.928571428571429,0.114000000001397,7.36300000000483,"Múltiplos Modelos Binários"
"SVM",0.924507389162562,0.119000000006054,7.54000000000087,"Múltiplos Modelos Binários"
"SVM",0.930172413793103,0.269000000000233,9.31100000000151,"Múltiplos Modelos Binários"
"SVM",0.948275862068966,0.151000000005297,8.81300000000192,"Múltiplos Modelos Binários"
"SVM",0.907552083333333,0.127000000000407,8.41100000000006,"Múltiplos Modelos Binários"
"SVM",0.874168179068361,0.177999999999884,9.14700000000448,"Múltiplos Modelos Binários"
"SVM",0.955481150793651,0.150999999998021,8.49500000000262,"Múltiplos Modelos Binários"
"SVM",0.949652777777778,0.122000000003027,8.47699999999895,"Múltiplos Modelos Binários"
"SVM",0.946059113300493,0.119000000006054,8.29699999999866,"Múltiplos Modelos Binários"
"SVM",0.916976686507937,0.197000000000116,9.47000000000116,"Múltiplos Modelos Binários"
"SVM",0.894581280788177,0.1620000000039,8.50699999999779,"Múltiplos Modelos Binários"
"SVM",0.953176043557169,0.152000000001863,16.1909999999989,"Múltiplos Modelos Binários"
"SVM",0.931650246305419,0.160000000003492,8.96899999999732,"Múltiplos Modelos Binários"
"SVM",0.947420634920635,0.131999999997788,9.87800000000425,"Múltiplos Modelos Binários"
"SVM",0.906834975369458,0.140000000006694,10.5149999999994,"Múltiplos Modelos Binários"
"SVM",0.933717757936508,0.149000000004889,10.0809999999983,"Múltiplos Modelos Binários"
"SVM",0.936145320197044,0.127999999996973,8.37000000000262,"Múltiplos Modelos Binários"
"SVM",0.929187192118227,0.135000000002037,12.7549999999974,"Múltiplos Modelos Binários"
"SVM",0.92578125,0.114999999997963,8.55999999999767,"Múltiplos Modelos Binários"
"SVM",0.938054187192118,0.124000000003434,8.27200000000448,"Múltiplos Modelos Binários"
"SVM",0.953940886699507,0.120000000002619,8.125,"Múltiplos Modelos Binários"
"SVM",0.949590773809524,0.118999999998778,7.75799999999435,"Múltiplos Modelos Binários"
"SVM",0.932943349753695,0.121000000006461,8.06300000000192,"Múltiplos Modelos Binários"
"SVM",0.908172123015873,0.188999999998487,9.01000000000204,"Múltiplos Modelos Binários"
"SVM",0.944458128078818,0.109000000004016,8.72499999999854,"Múltiplos Modelos Binários"
"SVM",0.939866908650938,0.11699999999837,7.92599999999948,"Múltiplos Modelos Binários"
"SVM",0.91237684729064,0.155999999995402,8.77799999999843,"Múltiplos Modelos Binários"
"SVM",0.92820197044335,0.108000000000175,14.5979999999981,"Múltiplos Modelos Binários"
"SVM",0.900862068965517,0.116000000001804,7.43000000000029,"Múltiplos Modelos Binários"
"SVM",0.910652709359606,0.113000000004831,8.89899999999761,"Múltiplos Modelos Binários"
"SVM",0.908382066276803,0.121999999995751,8.58899999999994,"Múltiplos Modelos Binários"
"SVM",0.930431547619048,0.119999999995343,9.14799999999377,"Múltiplos Modelos Binários"
"SVM",0.937931034482759,0.139999999999418,14.2870000000039,"Múltiplos Modelos Binários"
"SVM",0.948891625615764,0.116000000001804,7.98300000000017,"Múltiplos Modelos Binários"
"SVM",0.944950738916256,0.11699999999837,13.5140000000029,"Múltiplos Modelos Binários"
"SVM",0.946243842364532,0.455000000001746,10.114999999998,"Múltiplos Modelos Binários"
"SVM",0.923891625615764,0.114999999997963,9.48200000000361,"Múltiplos Modelos Binários"
"SVM",0.946304563492063,0.113000000004831,11.4210000000021,"Múltiplos Modelos Binários"
"NB",0.85515873015873,0.931000000004133,0.091999999996915,"Múltiplos Modelos Binários"
"NB",0.834975369458128,0.718999999997322,0.091999999996915,"Múltiplos Modelos Binários"
"NB",0.821120689655172,0.794000000001688,0.0889999999999418,"Múltiplos Modelos Binários"
"NB",0.807019704433498,0.722999999998137,0.0900000000037835,"Múltiplos Modelos Binários"
"NB",0.846490147783251,0.721999999994296,0.0910000000003492,"Múltiplos Modelos Binários"
"NB",0.848522167487685,0.717000000004191,0.0910000000003492,"Múltiplos Modelos Binários"
"NB",0.85892316999395,0.791000000004715,0.0910000000003492,"Múltiplos Modelos Binários"
"NB",0.818965517241379,0.916999999994005,0.127999999996973,"Múltiplos Modelos Binários"
"NB",0.83953373015873,0.796999999998661,0.163000000000466,"Múltiplos Modelos Binários"
"NB",0.815662202380952,0.776999999994587,0.092000000004191,"Múltiplos Modelos Binários"
"NB",0.855344742063492,0.931000000004133,0.105999999999767,"Múltiplos Modelos Binários"
"NB",0.786822660098522,1.11700000000565,0.261999999995169,"Múltiplos Modelos Binários"
"NB",0.845424107142857,0.919000000001688,0.15400000000227,"Múltiplos Modelos Binários"
"NB",0.864039408866995,2.14400000000023,0.0829999999987194,"Múltiplos Modelos Binários"
"NB",0.861945812807882,1.10000000000582,0.216000000000349,"Múltiplos Modelos Binários"
"NB",0.76650828460039,0.988000000004831,0.144000000000233,"Múltiplos Modelos Binários"
"NB",0.80935960591133,0.876000000003842,0.0789999999979045,"Múltiplos Modelos Binários"
"NB",0.786453201970443,0.927999999999884,0.10399999999936,"Múltiplos Modelos Binários"
"NB",0.783990147783251,0.755999999993946,0.0810000000055879,"Múltiplos Modelos Binários"
"NB",0.901046798029557,0.754000000000815,0.0750000000043656,"Múltiplos Modelos Binários"
"NB",0.828931051587302,0.72099999999773,0.0709999999962747,"Múltiplos Modelos Binários"
"NB",0.81551724137931,0.730000000003201,0.0749999999970896,"Múltiplos Modelos Binários"
"NB",0.776847290640394,1.53899999999703,0.0759999999936554,"Múltiplos Modelos Binários"
"NB",0.842013888888889,1.20699999999488,0.0970000000015716,"Múltiplos Modelos Binários"
"NB",0.863852339181287,1.17000000000553,0.188999999998487,"Múltiplos Modelos Binários"
"NB",0.846059113300493,0.792000000001281,0.0839999999952852,"Múltiplos Modelos Binários"
"NB",0.821490147783251,0.739000000001397,0.0769999999974971,"Múltiplos Modelos Binários"
"NB",0.814100985221675,0.73700000000099,0.0740000000005239,"Múltiplos Modelos Binários"
"NB",0.895012315270936,0.775000000001455,0.0730000000039581,"Múltiplos Modelos Binários"
"NB",0.785160098522168,0.792000000001281,0.091999999996915,"Múltiplos Modelos Binários"
"NB",0.818165024630542,0.792000000001281,0.0780000000013388,"Múltiplos Modelos Binários"
"NB",0.811383928571429,0.802999999999884,0.0750000000043656,"Múltiplos Modelos Binários"
"NB",0.814100985221675,0.794000000001688,0.0889999999999418,"Múltiplos Modelos Binários"
"NB",0.841871921182266,0.924999999995634,0.0749999999970896,"Múltiplos Modelos Binários"
"NB",0.876970443349754,0.97899999999936,0.0780000000013388,"Múltiplos Modelos Binários"
"NB",0.831845238095238,0.827000000004773,0.092000000004191,"Múltiplos Modelos Binários"
"NB",0.830541871921182,1.02999999999884,0.273999999997613,"Múltiplos Modelos Binários"
"NB",0.822660098522167,0.864000000001397,0.108000000000175,"Múltiplos Modelos Binários"
"NB",0.831845238095238,0.863999999994121,0.112999999997555,"Múltiplos Modelos Binários"
"NB",0.777858439201452,1.15899999999965,0.144000000000233,"Múltiplos Modelos Binários"
"NB",0.799975198412698,1.29899999999907,0.150999999998021,"Múltiplos Modelos Binários"
"NB",0.839471726190476,2.09300000000076,0.32199999999284,"Múltiplos Modelos Binários"
"NB",0.799169146825397,1.17099999999482,0.117000000005646,"Múltiplos Modelos Binários"
"NB",0.813177339901478,0.98700000000099,0.326999999997497,"Múltiplos Modelos Binários"
"NB",0.838916256157635,1.2019999999975,0.216999999996915,"Múltiplos Modelos Binários"
"NB",0.849507389162562,1.18000000000029,0.414000000004307,"Múltiplos Modelos Binários"
"NB",0.817610837438424,0.89100000000326,0.0960000000050059,"Múltiplos Modelos Binários"
"NB",0.849606775559589,0.742999999994936,0.0970000000015716,"Múltiplos Modelos Binários"
"NB",0.815024630541872,0.743000000002212,0.13799999999901,"Múltiplos Modelos Binários"
"NB",0.863423645320197,0.722999999998137,0.0889999999999418,"Múltiplos Modelos Binários"
"NB",0.839593596059113,1.1160000000018,0.22099999999773,"Múltiplos Modelos Binários"
"NB",0.803301656920078,0.913000000000466,0.0950000000011642,"Múltiplos Modelos Binários"
"NB",0.803633004926108,0.730999999999767,0.0900000000037835,"Múltiplos Modelos Binários"
"NB",0.841871921182266,1.22799999999552,0.0750000000043656,"Múltiplos Modelos Binários"
"NB",0.838479662698413,2.15800000000309,0.226000000002387,"Múltiplos Modelos Binários"
"NB",0.751724137931034,1.60499999999593,0.0980000000054133,"Múltiplos Modelos Binários"
"NB",0.808928571428571,1.90499999999884,0.332999999998719,"Múltiplos Modelos Binários"
"NB",0.852586206896552,1.57400000000052,0.373999999996158,"Múltiplos Modelos Binários"
"NB",0.907862103174603,1.1359999999986,0.0820000000021537,"Múltiplos Modelos Binários"
"NB",0.820197044334975,0.729999999995925,0.296000000002095,"Múltiplos Modelos Binários"
"NB",0.858251231527094,0.720000000001164,0.0759999999936554,"Múltiplos Modelos Binários"
"NB",0.875554187192118,0.728000000002794,0.0800000000017462,"Múltiplos Modelos Binários"
"NB",0.809852216748769,0.716999999996915,0.0740000000005239,"Múltiplos Modelos Binários"
"NB",0.802894088669951,0.718000000000757,0.0740000000005239,"Múltiplos Modelos Binários"
"NB",0.796305418719212,0.752000000000407,0.0740000000005239,"Múltiplos Modelos Binários"
"NB",0.83423645320197,0.796000000002095,0.0720000000001164,"Múltiplos Modelos Binários"
"NB",0.898003472222222,0.743999999998778,0.0729999999966822,"Múltiplos Modelos Binários"
"NB",0.807985480943739,0.985000000000582,0.0849999999991269,"Múltiplos Modelos Binários"
"NB",0.790488591269841,0.735999999997148,0.0780000000013388,"Múltiplos Modelos Binários"
"NB",0.766989087301587,0.754000000000815,0.0730000000039581,"Múltiplos Modelos Binários"
"NB",0.836206896551724,0.940999999998894,0.077000000004773,"Múltiplos Modelos Binários"
"NB",0.81733630952381,1.36899999999878,0.0750000000043656,"Múltiplos Modelos Binários"
"NB",0.753694581280788,0.930000000000291,0.196000000003551,"Múltiplos Modelos Binários"
"NB",0.857713248638838,1.14400000000023,0.0849999999991269,"Múltiplos Modelos Binários"
"NB",0.80942118226601,0.807000000000698,0.0769999999974971,"Múltiplos Modelos Binários"
"NB",0.868675595238095,0.765999999995984,0.069999999999709,"Múltiplos Modelos Binários"
"NB",0.750923645320197,0.757000000005064,0.0749999999970896,"Múltiplos Modelos Binários"
"NB",0.849268353174603,0.737999999997555,0.0740000000005239,"Múltiplos Modelos Binários"
"NB",0.860899014778325,0.739000000001397,0.0710000000035507,"Múltiplos Modelos Binários"
"NB",0.793472906403941,1.22300000000541,0.0730000000039581,"Múltiplos Modelos Binários"
"NB",0.85453869047619,0.793999999994412,0.0740000000005239,"Múltiplos Modelos Binários"
"NB",0.781773399014778,0.959000000002561,0.186999999998079,"Múltiplos Modelos Binários"
"NB",0.849507389162562,0.847999999998137,0.0709999999962747,"Múltiplos Modelos Binários"
"NB",0.82421875,0.924999999995634,0.0849999999991269,"Múltiplos Modelos Binários"
"NB",0.838054187192118,1.40299999999843,0.0780000000013388,"Múltiplos Modelos Binários"
"NB",0.793216765873016,0.875,0.0800000000017462,"Múltiplos Modelos Binários"
"NB",0.869458128078818,1.03800000000047,0.156000000002678,"Múltiplos Modelos Binários"
"NB",0.787174833635814,1,0.0840000000025611,"Múltiplos Modelos Binários"
"NB",0.842795566502463,1.31199999999808,0.327000000004773,"Múltiplos Modelos Binários"
"NB",0.81262315270936,0.826999999997497,0.092000000004191,"Múltiplos Modelos Binários"
"NB",0.775369458128079,0.855999999999767,0.324000000000524,"Múltiplos Modelos Binários"
"NB",0.796613300492611,0.754999999997381,0.0840000000025611,"Múltiplos Modelos Binários"
"NB",0.808174951267057,0.922999999995227,0.0910000000003492,"Múltiplos Modelos Binários"
"NB",0.831845238095238,0.818999999995867,0.0949999999938882,"Múltiplos Modelos Binários"
"NB",0.844458128078818,0.779999999998836,0.0950000000011642,"Múltiplos Modelos Binários"
"NB",0.84679802955665,0.788000000000466,0.080999999998312,"Múltiplos Modelos Binários"
"NB",0.807881773399015,1.06599999999889,0.0930000000007567,"Múltiplos Modelos Binários"
"NB",0.773399014778325,0.868000000002212,0.118999999998778,"Múltiplos Modelos Binários"
"NB",0.877339901477832,0.783000000003085,0.0859999999956926,"Múltiplos Modelos Binários"
"NB",0.859126984126984,0.826000000000931,0.111000000004424,"Múltiplos Modelos Binários"
"MLP",0.914248511904762,0.0889999999999418,1.94199999999546,"Múltiplos Modelos Binários"
"MLP",0.899014778325123,0.0910000000003492,1.95599999999831,"Múltiplos Modelos Binários"
"MLP",0.908743842364532,0.10399999999936,2.3640000000014,"Múltiplos Modelos Binários"
"MLP",0.894704433497537,0.0900000000037835,1.90999999999622,"Múltiplos Modelos Binários"
"MLP",0.896059113300493,0.0889999999999418,2.04699999999866,"Múltiplos Modelos Binários"
"MLP",0.938546798029557,0.0889999999999418,2.04400000000169,"Múltiplos Modelos Binários"
"MLP",0.917241379310345,0.0889999999999418,1.90799999999581,"Múltiplos Modelos Binários"
"MLP",0.897167487684729,0.0890000000072177,1.94800000000396,"Múltiplos Modelos Binários"
"MLP",0.926339285714286,0.0890000000072177,2.02000000000407,"Múltiplos Modelos Binários"
"MLP",0.949776785714286,0.0889999999999418,1.92199999999866,"Múltiplos Modelos Binários"
"MLP",0.922061011904762,0.0899999999965075,2.08000000000175,"Múltiplos Modelos Binários"
"MLP",0.867733990147783,0.091999999996915,1.95100000000093,"Múltiplos Modelos Binários"
"MLP",0.918092757936508,0.0869999999995343,1.94999999999709,"Múltiplos Modelos Binários"
"MLP",0.921182266009852,0.0899999999965075,1.9320000000007,"Múltiplos Modelos Binários"
"MLP",0.912992610837438,0.0889999999999418,1.95700000000215,"Múltiplos Modelos Binários"
"MLP",0.909600389863548,0.0889999999999418,1.94499999999971,"Múltiplos Modelos Binários"
"MLP",0.913546798029557,0.0889999999999418,1.91300000000047,"Múltiplos Modelos Binários"
"MLP",0.932081280788177,0.0900000000037835,1.95799999999872,"Múltiplos Modelos Binários"
"MLP",0.913669950738916,0.0910000000003492,2.05200000000332,"Múltiplos Modelos Binários"
"MLP",0.933620689655172,0.0889999999999418,1.94200000000274,"Múltiplos Modelos Binários"
"MLP",0.90984623015873,0.0969999999942956,1.94100000000617,"Múltiplos Modelos Binários"
"MLP",0.896305418719212,0.088000000003376,1.96199999999953,"Múltiplos Modelos Binários"
"MLP",0.914532019704434,0.0869999999995343,1.92199999999866,"Múltiplos Modelos Binários"
"MLP",0.94233630952381,0.088000000003376,1.9429999999993,"Múltiplos Modelos Binários"
"MLP",0.920748050682261,0.088000000003376,1.94099999999889,"Múltiplos Modelos Binários"
"MLP",0.916379310344828,0.0879999999961001,2.05399999999645,"Múltiplos Modelos Binários"
"MLP",0.852093596059113,0.0910000000003492,1.9600000000064,"Múltiplos Modelos Binários"
"MLP",0.913793103448276,0.0879999999961001,1.93299999999726,"Múltiplos Modelos Binários"
"MLP",0.954248768472906,0.0889999999999418,1.96600000000035,"Múltiplos Modelos Binários"
"MLP",0.924445812807882,0.0889999999999418,1.92199999999866,"Múltiplos Modelos Binários"
"MLP",0.919581280788177,0.0879999999961001,1.92799999999988,"Múltiplos Modelos Binários"
"MLP",0.945064484126984,0.0869999999995343,1.98500000000058,"Múltiplos Modelos Binários"
"MLP",0.835591133004926,0.0899999999965075,2.05299999999988,"Múltiplos Modelos Binários"
"MLP",0.955541871921182,0.0869999999995343,1.93399999999383,"Múltiplos Modelos Binários"
"MLP",0.960344827586207,0.0910000000003492,1.95500000000175,"Múltiplos Modelos Binários"
"MLP",0.891431051587302,0.0939999999973224,1.9519999999975,"Múltiplos Modelos Binários"
"MLP",0.883004926108374,0.0879999999961001,1.96600000000035,"Múltiplos Modelos Binários"
"MLP",0.903509852216749,0.0889999999999418,2.01900000000023,"Múltiplos Modelos Binários"
"MLP",0.926959325396825,0.0889999999999418,1.93500000000495,"Múltiplos Modelos Binários"
"MLP",0.918330308529946,0.0949999999938882,1.95100000000093,"Múltiplos Modelos Binários"
"MLP",0.901909722222222,0.091999999996915,1.9629999999961,"Múltiplos Modelos Binários"
"MLP",0.881510416666667,0.088000000003376,1.9739999999947,"Múltiplos Modelos Binários"
"MLP",0.913070436507937,0.0889999999999418,1.91999999999825,"Múltiplos Modelos Binários"
"MLP",0.908928571428571,0.0879999999961001,1.95900000000256,"Múltiplos Modelos Binários"
"MLP",0.939716748768473,0.0879999999961001,2.17299999999523,"Múltiplos Modelos Binários"
"MLP",0.943965517241379,0.088000000003376,1.96399999999994,"Múltiplos Modelos Binários"
"MLP",0.927647783251232,0.0899999999965075,1.93400000000111,"Múltiplos Modelos Binários"
"MLP",0.950514216575923,0.088000000003376,1.94499999999971,"Múltiplos Modelos Binários"
"MLP",0.883066502463054,0.0900000000037835,1.9010000000053,"Múltiplos Modelos Binários"
"MLP",0.94679802955665,0.091999999996915,1.9519999999975,"Múltiplos Modelos Binários"
"MLP",0.911761083743842,0.088000000003376,1.94400000000314,"Múltiplos Modelos Binários"
"MLP",0.915752923976608,0.0879999999961001,1.97400000000198,"Múltiplos Modelos Binários"
"MLP",0.885098522167488,0.0889999999999418,1.96100000000297,"Múltiplos Modelos Binários"
"MLP",0.894704433497537,0.0899999999965075,1.93899999999849,"Múltiplos Modelos Binários"
"MLP",0.925099206349206,0.0889999999999418,1.96199999999953,"Múltiplos Modelos Binários"
"MLP",0.91570197044335,0.0889999999999418,1.91600000000471,"Múltiplos Modelos Binários"
"MLP",0.880972906403941,0.0869999999995343,1.9429999999993,"Múltiplos Modelos Binários"
"MLP",0.917241379310345,0.091999999996915,1.91999999999825,"Múltiplos Modelos Binários"
"MLP",0.956349206349206,0.0889999999999418,1.96999999999389,"Múltiplos Modelos Binários"
"MLP",0.924692118226601,0.0879999999961001,1.96699999999691,"Múltiplos Modelos Binários"
"MLP",0.923522167487685,0.0910000000003492,1.93499999999767,"Múltiplos Modelos Binários"
"MLP",0.938854679802956,0.0889999999999418,1.92500000000291,"Múltiplos Modelos Binários"
"MLP",0.922967980295566,0.0889999999999418,1.92499999999563,"Múltiplos Modelos Binários"
"MLP",0.925431034482759,0.088000000003376,1.91199999999662,"Múltiplos Modelos Binários"
"MLP",0.891564039408867,0.0889999999999418,1.9120000000039,"Múltiplos Modelos Binários"
"MLP",0.945689655172414,0.0939999999973224,1.94000000000233,"Múltiplos Modelos Binários"
"MLP",0.927269345238095,0.0889999999999418,1.98599999999715,"Múltiplos Modelos Binários"
"MLP",0.873442226255293,0.092000000004191,1.95400000000518,"Múltiplos Modelos Binários"
"MLP",0.919456845238095,0.0910000000003492,1.94199999999546,"Múltiplos Modelos Binários"
"MLP",0.926835317460317,0.0889999999999418,1.90499999999884,"Múltiplos Modelos Binários"
"MLP",0.907204433497537,0.0910000000003492,1.90899999999965,"Múltiplos Modelos Binários"
"MLP",0.869109623015873,0.0910000000003492,1.95500000000175,"Múltiplos Modelos Binários"
"MLP",0.931834975369458,0.0899999999965075,1.94700000000012,"Múltiplos Modelos Binários"
"MLP",0.931518451300665,0.0889999999999418,1.96500000000378,"Múltiplos Modelos Binários"
"MLP",0.917364532019704,0.0889999999999418,1.94800000000396,"Múltiplos Modelos Binários"
"MLP",0.961309523809524,0.0889999999999418,1.9539999999979,"Múltiplos Modelos Binários"
"MLP",0.885160098522167,0.0889999999999418,2.04599999999482,"Múltiplos Modelos Binários"
"MLP",0.883246527777778,0.091999999996915,1.92199999999866,"Múltiplos Modelos Binários"
"MLP",0.916440886699507,0.088000000003376,1.91000000000349,"Múltiplos Modelos Binários"
"MLP",0.900862068965517,0.0899999999965075,1.94499999999971,"Múltiplos Modelos Binários"
"MLP",0.921812996031746,0.0889999999999418,1.94900000000052,"Múltiplos Modelos Binários"
"MLP",0.929556650246305,0.0889999999999418,1.94499999999971,"Múltiplos Modelos Binários"
"MLP",0.90301724137931,0.0889999999999418,1.97299999999814,"Múltiplos Modelos Binários"
"MLP",0.943514384920635,0.0990000000019791,1.93300000000454,"Múltiplos Modelos Binários"
"MLP",0.925923645320197,0.0879999999961001,1.9800000000032,"Múltiplos Modelos Binários"
"MLP",0.873697916666667,0.0900000000037835,2.0370000000039,"Múltiplos Modelos Binários"
"MLP",0.90929802955665,0.088000000003376,2.22299999999814,"Múltiplos Modelos Binários"
"MLP",0.908227465214761,0.0910000000003492,1.88500000000204,"Múltiplos Modelos Binários"
"MLP",0.882573891625616,0.0879999999961001,1.89500000000407,"Múltiplos Modelos Binários"
"MLP",0.928694581280788,0.088000000003376,1.93000000000029,"Múltiplos Modelos Binários"
"MLP",0.865024630541872,0.088000000003376,2.15200000000186,"Múltiplos Modelos Binários"
"MLP",0.890394088669951,0.0890000000072177,1.91700000000128,"Múltiplos Modelos Binários"
"MLP",0.901011208576998,0.0879999999961001,2.01399999999558,"Múltiplos Modelos Binários"
"MLP",0.902467757936508,0.088000000003376,1.91999999999825,"Múltiplos Modelos Binários"
"MLP",0.897536945812808,0.0930000000007567,1.98600000000442,"Múltiplos Modelos Binários"
"MLP",0.966009852216749,0.0889999999999418,1.9230000000025,"Múltiplos Modelos Binários"
"MLP",0.9060960591133,0.088000000003376,1.95100000000093,"Múltiplos Modelos Binários"
"MLP",0.94070197044335,0.0939999999973224,1.97999999999593,"Múltiplos Modelos Binários"
"MLP",0.92801724137931,0.0889999999999418,1.9230000000025,"Múltiplos Modelos Binários"
"MLP",0.924727182539683,0.0879999999961001,1.89800000000105,"Múltiplos Modelos Binários"
"RF",0.900483630952381,0.0859999999956926,30.6889999999985,"Múltiplos Modelos Binários"
"RF",0.928571428571429,0.0650000000023283,30.929999999993,"Múltiplos Modelos Binários"
"RF",0.943288177339901,0.0950000000011642,30.7219999999943,"Múltiplos Modelos Binários"
"RF",0.944088669950739,0.0630000000091968,31.2639999999956,"Múltiplos Modelos Binários"
"RF",0.931034482758621,0.0630000000091968,31.0899999999965,"Múltiplos Modelos Binários"
"RF",0.969027093596059,0.0620000000053551,31.4099999999889,"Múltiplos Modelos Binários"
"RF",0.948033877797943,0.0950000000011642,40.3040000000037,"Múltiplos Modelos Binários"
"RF",0.890455665024631,0.0910000000003492,45.5420000000013,"Múltiplos Modelos Binários"
"RF",0.949404761904762,0.0760000000009313,52.1169999999984,"Múltiplos Modelos Binários"
