"task.id","learner.id","iter","acc","bac","auc","timepredict","timetrain"
"dsLabel",1,61,0.785,0.780973895582329,0.899479511452403,0.092000000000553,2.00799999999799
"dsLabel",1,62,0.79,0.779329651787084,0.919272310243318,0.0999999999985448,2.07300000000032
"dsLabel",1,63,0.732673267326733,0.733813556111237,0.913211879664009,0.0929999999971187,1.96399999999994
"dsLabel",1,64,0.786069651741294,0.782395689522933,0.922057497173504,0.0930000000007567,1.98400000000038
"dsLabel",1,65,0.766169154228856,0.769091629595541,0.911061576417651,0.0910000000003492,1.94800000000032
"dsLabel",1,66,0.727722772277228,0.697059306408022,0.863693119788729,0.0950000000011642,1.9989999999998
"dsLabel",1,67,0.771144278606965,0.758784578411822,0.896812451353025,0.0930000000007567,2.0580000000009
"dsLabel",1,68,0.745,0.741556548988671,0.876681750779772,0.109000000000378,2.20100000000093
"dsLabel",1,69,0.741293532338308,0.723278558979855,0.895366371144957,0.154999999998836,2.16100000000006
"dsLabel",1,70,0.755,0.75111761225429,0.904232061592853,0.0900000000001455,2.25300000000061
"dsLabel",1,71,0.75,0.744885280389192,0.895493465985873,0.15400000000227,2.19399999999951
"dsLabel",1,72,0.791044776119403,0.785164519098021,0.927227001698738,0.149999999997817,2.57099999999991
"dsLabel",1,73,0.777227722772277,0.753373241393246,0.907970087898765,0.0950000000011642,2.06499999999869
"dsLabel",1,74,0.796019900497512,0.779607648924539,0.903923420546517,0.0949999999975262,1.91800000000148
"dsLabel",1,75,0.75,0.732778298936836,0.903891900030111,0.091999999996915,2.08899999999994
"dsLabel",1,76,0.772277227722772,0.764620115682857,0.890012899256004,0.156999999999243,2.09699999999793
"dsLabel",1,77,0.72636815920398,0.712723705067239,0.895940924818053,0.091999999996915,2.09200000000055
"dsLabel",1,78,0.73134328358209,0.72985337576722,0.876775926707729,0.11200000000099,2.09100000000035
"dsLabel",1,79,0.76,0.770930576556439,0.915212072403743,0.126000000000204,2.04699999999866
"dsLabel",1,80,0.715,0.698591479850108,0.881973553495643,0.100999999998749,2.16500000000087
"dsLabel",1,81,0.716417910447761,0.704660096129263,0.845825414884128,0.0970000000015716,2.03499999999985
"dsLabel",1,82,0.771144278606965,0.776595336708084,0.896332870299353,0.100999999998749,2.1919999999991
"dsLabel",1,83,0.79,0.762087743518945,0.919180271587082,0.0940000000009604,1.94500000000335
"dsLabel",1,84,0.678217821782178,0.667667841176025,0.858460659549449,0.110000000000582,1.94200000000274
"dsLabel",1,85,0.728643216080402,0.732816269096757,0.893336385836386,0.141999999999825,2.12299999999959
"dsLabel",1,86,0.766169154228856,0.758388540685654,0.887474155381634,0.0980000000017753,2.21800000000076
"dsLabel",1,87,0.796019900497512,0.771801017538477,0.908601104747945,0.0970000000015716,2.3179999999993
"dsLabel",1,88,0.797029702970297,0.797981233108535,0.919890779049111,0.092000000000553,2.00300000000061
"dsLabel",1,89,0.791044776119403,0.76992227670791,0.89377777056113,0.118999999998778,1.96399999999994
"dsLabel",1,90,0.77,0.755609975237219,0.895410192915945,0.0979999999981374,2.04799999999886
"dsLabel",1,91,0.809045226130653,0.795683686232467,0.900313104916763,0.112999999997555,2.02799999999843
"dsLabel",1,92,0.797029702970297,0.800415182743553,0.905676602286154,0.133999999998196,2.22799999999916
"dsLabel",1,93,0.785,0.772619595468192,0.891685348322486,0.101000000002387,2.60599999999977
"dsLabel",1,94,0.806930693069307,0.804418302139375,0.915186479671306,0.0959999999977299,2.43000000000029
"dsLabel",1,95,0.745,0.722519339074792,0.891822109730531,0.135999999998603,2.1349999999984
"dsLabel",1,96,0.751243781094527,0.741025591859692,0.892388204280366,0.0989999999983411,2.18000000000029
"dsLabel",1,97,0.73134328358209,0.736571623420907,0.888709879951071,0.13799999999901,2.06500000000233
"dsLabel",1,98,0.771144278606965,0.744328756966815,0.899493574338259,0.0940000000009604,2.52799999999843
"dsLabel",1,99,0.757425742574257,0.765360182869844,0.916261008394164,0.0910000000003492,1.9890000000014
"dsLabel",1,100,0.715,0.715833388118248,0.892209804308286,0.092000000000553,2.03399999999965
"dsLabel",0,1,0.757425742574257,0.736870121997424,0.925703670727634,0.229999999999563,14.119999999999
"dsLabel",0,2,0.711442786069652,0.70888296776851,0.913549675911624,0.152000000001863,12.8129999999983
"dsLabel",0,3,0.735,0.70294907194355,0.898612261594314,0.185999999997875,13.7150000000001
"dsLabel",0,4,0.696517412935323,0.661155673908572,0.910268369073779,0.153999999998632,13.9019999999982
"dsLabel",0,5,0.781094527363184,0.770734263946413,0.932114815382955,0.147000000000844,13.9319999999971
"dsLabel",0,6,0.766169154228856,0.736536150738866,0.937631240306114,0.187999999998283,13.1640000000007
"dsLabel",0,7,0.791044776119403,0.803804264457739,0.950580070790226,0.146999999997206,12.2970000000023
"dsLabel",0,8,0.785,0.788798128547323,0.95233586439638,0.151000000001659,12.273000000001
"dsLabel",0,9,0.78,0.74100212565468,0.933670150987224,0.157000000002881,12.1000000000022
"dsLabel",0,10,0.701492537313433,0.677852109245608,0.894874231878096,0.158999999999651,13.1520000000019
"dsLabel",0,11,0.715,0.683738193850941,0.896565935470675,0.156000000002678,13.7000000000007
"dsLabel",0,12,0.800995024875622,0.78566151398045,0.945517866614707,0.184000000001106,13.512999999999
"dsLabel",0,13,0.745,0.727408344838165,0.920894856792234,0.162000000000262,13.3220000000001
"dsLabel",0,14,0.757425742574257,0.723477558030866,0.916495576997017,0.15599999999904,12.7229999999981
"dsLabel",0,15,0.761194029850746,0.750458914966508,0.934839862680597,0.152000000001863,12.4919999999984
"dsLabel",0,16,0.775,0.765749426725037,0.942245587519978,0.147000000000844,12.0720000000001
"dsLabel",0,17,0.741293532338308,0.723233635350025,0.91873162010125,0.152000000001863,12.0299999999988
"dsLabel",0,18,0.742574257425743,0.724424111540502,0.925795740614449,0.158999999999651,11.9739999999983
"dsLabel",0,19,0.745,0.737742423246335,0.924041592707032,0.15400000000227,12.6629999999968
"dsLabel",0,20,0.761194029850746,0.749629927903053,0.931463016936249,0.169999999998254,12.1759999999995
"dsLabel",0,21,0.74,0.74498279753687,0.925613134500617,0.147000000000844,12.4510000000009
"dsLabel",0,22,0.782178217821782,0.74768192265919,0.931413284163909,0.144000000000233,11.8470000000016
"dsLabel",0,23,0.751243781094527,0.725172572480442,0.928545654298262,0.151000000001659,11.9520000000011
"dsLabel",0,24,0.776119402985075,0.763015674558071,0.924676369449045,0.144000000000233,12.4940000000024
"dsLabel",0,25,0.771144278606965,0.759534093246301,0.932295976358263,0.159999999999854,12.1769999999997
"dsLabel",0,26,0.681592039800995,0.658285396533211,0.898427211342344,0.149999999997817,12.101999999999
"dsLabel",0,27,0.78,0.764566213047575,0.945041946982812,0.149999999997817,12.125
"dsLabel",0,28,0.666666666666667,0.669726312829166,0.902399503161698,0.147000000000844,11.8629999999976
"dsLabel",0,29,0.781094527363184,0.771746825577242,0.940962700758109,0.162000000000262,13.2230000000018
"dsLabel",0,30,0.77,0.744710235563894,0.931701454033771,0.145000000000437,12.4110000000001
"dsLabel",0,31,0.712871287128713,0.713378040463742,0.905182540083465,0.151999999998225,12.2870000000003
"dsLabel",0,32,0.810945273631841,0.802914557447461,0.946228084005159,0.156999999999243,12.2699999999968
"dsLabel",0,33,0.745,0.729039291740626,0.907839410806507,0.156999999999243,12.4559999999983
"dsLabel",0,34,0.718592964824121,0.699159072634682,0.927757787605349,0.159999999999854,12.7249999999985
"dsLabel",0,35,0.8,0.789043564963952,0.950149416723278,0.151000000001659,13.1390000000029
"dsLabel",0,36,0.762376237623762,0.757207130408426,0.944090741021388,0.154999999998836,12.6980000000003
"dsLabel",0,37,0.756218905472637,0.73474057956895,0.939390806712925,0.148000000001048,12.6169999999984
"dsLabel",0,38,0.705,0.690068042863717,0.890899239585388,0.193999999999505,12.630000000001
"dsLabel",0,39,0.752475247524752,0.735741708974262,0.937837110145684,0.22899999999936,13.6649999999972
"dsLabel",0,40,0.736318407960199,0.718523418724753,0.917817611483243,0.148000000001048,11.8230000000003
"dsLabel",0,41,0.785,0.753952183726689,0.944991782262836,0.149999999997817,11.9340000000011
"dsLabel",0,42,0.711442786069652,0.696047451040548,0.912237696931477,0.308000000000902,13.1280000000006
"dsLabel",0,43,0.721393034825871,0.704931737996625,0.919441852306364,0.575000000000728,14.0780000000013
"dsLabel",0,44,0.781094527363184,0.757855952110328,0.94524776554556,0.150999999998021,13.4989999999998
"dsLabel",0,45,0.765,0.7539972899729,0.936210710397702,0.146999999997206,12.8559999999998
"dsLabel",0,46,0.805970149253731,0.784234782796956,0.945261892132772,0.180999999996857,14.9359999999979
"dsLabel",0,47,0.745,0.75017750312274,0.929086205889013,0.15599999999904,16.9179999999978
"dsLabel",0,48,0.782178217821782,0.775524740471319,0.939110302144988,0.14799999999741,13.2849999999999
"dsLabel",0,49,0.761194029850746,0.744733922211758,0.915872528749319,0.141999999999825,12.1689999999981
"dsLabel",0,50,0.671641791044776,0.645515032980518,0.879410540698698,0.14799999999741,13.232
"dsLabel",0,51,0.742574257425743,0.708378482483393,0.900378575798652,0.152999999998428,12.9439999999995
"dsLabel",0,52,0.761194029850746,0.757141304903615,0.93481053246067,0.186999999998079,13.3530000000028
"dsLabel",0,53,0.698019801980198,0.674875918769417,0.896244972903494,0.179000000000087,14.6219999999994
"dsLabel",0,54,0.751243781094527,0.75229272886695,0.928365880412937,0.145000000000437,13.2180000000008
"dsLabel",0,55,0.73134328358209,0.694337066012169,0.909346646270446,0.149000000001251,12.2109999999993
"dsLabel",0,56,0.781094527363184,0.790754589149665,0.945653304017317,0.155000000002474,14.0490000000027
"dsLabel",0,57,0.73134328358209,0.725677643187304,0.919120723685397,0.15599999999904,12.7119999999995
"dsLabel",0,58,0.758793969849246,0.730584963816671,0.929964151701957,0.14600000000064,12.7819999999992
"dsLabel",0,59,0.805,0.781198365218154,0.935521296722401,0.157999999999447,13.4720000000016
"dsLabel",0,60,0.78,0.787182521420902,0.943278493633993,0.152000000001863,12.5889999999999
"dsLabel",0,61,0.805,0.798409020698177,0.94311649528517,0.161000000000058,12.6490000000013
"dsLabel",0,62,0.76,0.74255966077181,0.940236579522129,0.184000000001106,12.7720000000008
"dsLabel",0,63,0.747524752475248,0.736799398853275,0.9340484930638,0.187000000001717,12.2699999999968
"dsLabel",0,64,0.72636815920398,0.707701206729048,0.924197502457205,0.186000000001513,13.150999999998
"dsLabel",0,65,0.746268656716418,0.732421255816332,0.92851224057314,0.149999999997817,12.3430000000008
"dsLabel",0,66,0.722772277227723,0.696825035993029,0.889530939972328,0.161000000000058,13.7489999999998
"dsLabel",0,67,0.766169154228856,0.746825944674541,0.923068075937573,0.144000000000233,13.3449999999975
"dsLabel",0,68,0.755,0.727381500230097,0.910180571077948,0.151000000001659,13.0010000000002
"dsLabel",0,69,0.781094527363184,0.784210967860661,0.93533274156825,0.215000000000146,13.3040000000001
"dsLabel",0,70,0.715,0.695452852102645,0.927905737076239,0.14799999999741,13.8120000000017
"dsLabel",0,71,0.745,0.752883330046239,0.936226122908129,0.192999999999302,13.2019999999975
"dsLabel",0,72,0.81592039800995,0.8017966712686,0.942531553067103,0.152999999998428,12.9170000000013
"dsLabel",0,73,0.772277227722772,0.755475992018388,0.915938070942049,0.144000000000233,12.4190000000017
"dsLabel",0,74,0.771144278606965,0.772602539538207,0.943925946373093,0.179000000000087,13.2690000000002
"dsLabel",0,75,0.775,0.742367625599333,0.938648793806314,0.143000000000029,13.1740000000027
"dsLabel",0,76,0.683168316831683,0.683371220731985,0.900412867402524,0.154999999998836,13.3359999999993
"dsLabel",0,77,0.756218905472637,0.74074628010431,0.933381057081011,0.154999999998836,13.4240000000027
"dsLabel",0,78,0.72636815920398,0.70871464293833,0.914033528543645,0.253000000000611,16.3359999999993
"dsLabel",0,79,0.765,0.744805842263274,0.922961234194552,0.147000000000844,13.6699999999983
"dsLabel",0,80,0.76,0.725470602414919,0.922595964908436,0.141999999999825,13.5590000000011
"dsLabel",0,81,0.676616915422886,0.660800480646316,0.900857003459972,0.158000000003085,13.5490000000027
"dsLabel",0,82,0.776119402985075,0.767956486168635,0.936510939532875,0.167999999997846,13.2139999999999
"dsLabel",0,83,0.77,0.759704051892271,0.942239954272858,0.151000000001659,13.2739999999976
"dsLabel",0,84,0.712871287128713,0.68579569851734,0.891729742169236,0.204999999998108,15.2639999999992
"dsLabel",0,85,0.768844221105528,0.77071718931475,0.936878666726228,0.272000000000844,14.5779999999977
"dsLabel",0,86,0.800995024875622,0.78608612346962,0.933988370372776,0.152000000001863,14.7429999999986
"dsLabel",0,87,0.756218905472637,0.729329651787084,0.926064836120059,0.161000000000058,15.5169999999998
"dsLabel",0,88,0.762376237623762,0.741477545401733,0.936197515428591,0.203000000001339,15.3310000000019
"dsLabel",0,89,0.756218905472637,0.735975979389255,0.927838108949725,0.140999999999622,13.1450000000004
"dsLabel",0,90,0.785,0.776993623035961,0.927762036245699,0.259999999998399,12.3760000000002
"dsLabel",0,91,0.809045226130653,0.785106763155544,0.938341783555198,0.158999999999651,11.9669999999969
"dsLabel",0,92,0.816831683168317,0.813123247707812,0.954133550273772,0.147000000000844,12.4239999999991
"dsLabel",0,93,0.75,0.704105033637937,0.928961679778523,0.143000000000029,12.3970000000008
"dsLabel",0,94,0.772277227722772,0.787582405092066,0.935641535393847,0.144000000000233,11.8650000000016
"dsLabel",0,95,0.705,0.663040453180812,0.911932629164567,0.149000000001251,12.4349999999977
"dsLabel",0,96,0.716417910447761,0.702992534642328,0.91610832722583,0.154999999998836,12.4000000000015
"dsLabel",0,97,0.776119402985075,0.756548836856861,0.930925444816102,0.151000000001659,11.9830000000002
"dsLabel",0,98,0.721393034825871,0.697149358286036,0.921447457006017,0.175999999999476,12.4550000000017
"dsLabel",0,99,0.757425742574257,0.758017920739562,0.932987067066309,0.148999999997613,13.0030000000006
"dsLabel",0,100,0.72,0.712127188657331,0.904900309717383,0.145000000000437,12.344000000001
"dsLabel",3,1,0.227722772277228,0.349395695991513,0.724828208711856,0.765999999999622,0.0909999999967113
"dsLabel",3,2,0.26865671641791,0.4125,0.73883597066328,0.715000000000146,0.0830000000023574
"dsLabel",3,3,0.22,0.342767295597484,0.744945635103251,0.72899999999936,0.0929999999971187
"dsLabel",3,4,0.263681592039801,0.404157600753418,0.742128856846975,0.755999999997584,0.0829999999987194
"dsLabel",3,5,0.203980099502488,0.317216981132075,0.707465038093777,0.819999999999709,0.0829999999987194
"dsLabel",3,6,0.263681592039801,0.403328092243187,0.740129209206138,0.818999999999505,0.0800000000017462
"dsLabel",3,7,0.218905472636816,0.340539832285115,0.739183504911569,0.920000000001892,0.0989999999983411
"dsLabel",3,8,0.24,0.372574123989218,0.729563930342807,0.981999999999971,0.349000000001979
"dsLabel",3,9,0.25,0.386814914645103,0.716516172506739,0.777000000001863,0.091999999996915
"dsLabel",3,10,0.213930348258706,0.338095238095238,0.701605911516687,0.829000000001543,0.104999999999563
"dsLabel",3,11,0.23,0.361859838274933,0.744246177839137,0.781999999999243,0.141999999999825
"dsLabel",3,12,0.228855721393035,0.357773952954676,0.773982957887254,0.951999999997497,0.0910000000003492
"dsLabel",3,13,0.2,0.317812219227314,0.68412250089482,1.0789999999979,0.114999999997963
"dsLabel",3,14,0.252475247524752,0.390828092243187,0.743261392881098,1.39099999999962,0.0889999999999418
"dsLabel",3,15,0.194029850746269,0.304716981132075,0.716276461113668,0.954000000001543,0.16899999999805
"dsLabel",3,16,0.225,0.345356472795497,0.735620425381604,0.974000000001979,0.0970000000015716
"dsLabel",3,17,0.26865671641791,0.407684105695017,0.749739758675312,0.811999999998079,0.0960000000013679
"dsLabel",3,18,0.227722772277228,0.350550314465409,0.700396677555786,0.800999999999476,0.0869999999995343
"dsLabel",3,19,0.285,0.438050314465409,0.75798848055866,0.748999999999796,0.0829999999987194
"dsLabel",3,20,0.243781094527363,0.37332285115304,0.714213278990756,0.756000000001222,0.0799999999981083
"dsLabel",3,21,0.25,0.380294961979269,0.721850579624395,0.757000000001426,0.0800000000017462
"dsLabel",3,22,0.267326732673267,0.402173473769291,0.749594806549749,0.725999999998749,0.0790000000015425
"dsLabel",3,23,0.218905472636816,0.341378406708595,0.727611863186242,0.738000000001193,0.0819999999985157
"dsLabel",3,24,0.258706467661692,0.405952380952381,0.755953661907288,0.739999999997963,0.0900000000001455
"dsLabel",3,25,0.243781094527363,0.371969819980732,0.732625840288377,0.847000000001572,0.0949999999975262
"dsLabel",3,26,0.203980099502488,0.322772536687631,0.695162644236505,0.922999999998865,0.080999999998312
"dsLabel",3,27,0.28,0.424865229110512,0.753101857939065,0.962999999999738,0.0949999999975262
"dsLabel",3,28,0.17910447761194,0.28360433604336,0.683138532381131,0.880000000001019,0.0889999999999418
"dsLabel",3,29,0.27363184079602,0.413636486647398,0.73853475898202,0.882000000001426,0.0959999999977299
"dsLabel",3,30,0.23,0.349893162393162,0.726004063592986,0.80199999999968,0.0900000000001455
"dsLabel",3,31,0.227722772277228,0.354166666666667,0.697820913282761,0.787999999996828,0.0970000000015716
"dsLabel",3,32,0.288557213930348,0.436373165618449,0.779796769272724,0.837999999999738,0.100999999998749
"dsLabel",3,33,0.26,0.398809523809524,0.732475748544547,1.15000000000146,0.109000000000378
"dsLabel",3,34,0.236180904522613,0.364331501831502,0.722385028589297,1.09400000000096,0.106999999999971
"dsLabel",3,35,0.2,0.317812219227314,0.745746526636425,0.90599999999904,0.143000000000029
"dsLabel",3,36,0.193069306930693,0.305789825970549,0.731146949783761,0.869999999998981,0.0859999999993306
"dsLabel",3,37,0.189054726368159,0.297690763052209,0.718462718799727,0.827000000001135,0.104000000002998
"dsLabel",3,38,0.24,0.363050314465409,0.680796937888516,0.864000000001397,0.092000000000553
"dsLabel",3,39,0.183168316831683,0.292216981132076,0.678437053595233,0.755999999997584,0.0859999999993306
"dsLabel",3,40,0.258706467661692,0.394706498951782,0.725879924352179,0.800999999999476,0.119999999998981
"dsLabel",3,41,0.28,0.422529200359389,0.749286015602744,0.86200000000099,0.0990000000019791
"dsLabel",3,42,0.248756218905473,0.386111111111111,0.745746763023186,0.896999999997206,0.0999999999985448
"dsLabel",3,43,0.243781094527363,0.37416142557652,0.718178184992018,1.08399999999892,0.0910000000003492
"dsLabel",3,44,0.228855721393035,0.354582210242588,0.714014242053569,1.06000000000131,0.117000000002008
"dsLabel",3,45,0.26,0.395833333333333,0.719638865726264,0.934000000001106,0.0999999999985448
"dsLabel",3,46,0.169154228855721,0.277380952380952,0.70811151163504,0.957999999998719,0.101999999998952
"dsLabel",3,47,0.275,0.413628295312603,0.726565871554942,1.05400000000009,0.115999999998166
"dsLabel",3,48,0.242574257425743,0.378328092243187,0.732322643123157,1.12800000000061,0.169999999998254
"dsLabel",3,49,0.208955223880597,0.329716981132075,0.727484682665974,0.930000000000291,0.104999999999563
"dsLabel",3,50,0.223880597014925,0.339710206064325,0.705034589064444,1.07900000000154,0.100999999998749
"dsLabel",3,51,0.242574257425743,0.376100628930818,0.732754726102173,0.894000000000233,0.101999999998952
"dsLabel",3,52,0.203980099502488,0.321383647798742,0.712860218421367,0.959000000002561,0.0940000000009604
"dsLabel",3,53,0.227722772277228,0.356105870020964,0.725072336866684,0.846999999997934,0.10399999999936
"dsLabel",3,54,0.263681592039801,0.408333333333333,0.74073980558352,0.786000000000058,0.0929999999971187
"dsLabel",3,55,0.194029850746269,0.302210206064325,0.697713769721555,0.972000000001572,0.112999999997555
"dsLabel",3,56,0.303482587064677,0.454708672086721,0.758711519177561,1.29899999999907,0.117999999998574
"dsLabel",3,57,0.199004975124378,0.314916810097533,0.696804739172323,1.22399999999834,0.157999999999447
"dsLabel",3,58,0.236180904522613,0.364285714285714,0.720483188897823,1.34799999999814,0.152000000001863
"dsLabel",3,59,0.225,0.343912848158131,0.711740489338856,0.98700000000099,0.104000000002998
"dsLabel",3,60,0.2,0.31296046720575,0.720464274757303,0.928000000003522,0.14600000000064
"dsLabel",3,61,0.25,0.381043956043956,0.721943396295806,0.940000000002328,0.0900000000001455
"dsLabel",3,62,0.255,0.389953542392567,0.753298097502538,0.913000000000466,0.0950000000011642
"dsLabel",3,63,0.237623762376238,0.371067603748327,0.725065232979437,0.872999999999593,0.216000000000349
"dsLabel",3,64,0.218905472636816,0.339150943396226,0.740062204212189,0.846000000001368,0.105999999999767
"dsLabel",3,65,0.189054726368159,0.300550314465409,0.696369994687892,0.868000000002212,0.0950000000011642
"dsLabel",3,66,0.207920792079208,0.322718547144553,0.691727681164911,0.903000000002066,0.101999999998952
"dsLabel",3,67,0.26865671641791,0.405267295597484,0.725191214569378,1.04100000000108,0.100999999998749
"dsLabel",3,68,0.28,0.423674752920036,0.752107064332099,0.782999999999447,0.092000000000553
"dsLabel",3,69,0.238805970149254,0.377380952380952,0.728124564745956,0.786000000000058,0.092000000000553
"dsLabel",3,70,0.24,0.373764600179695,0.749612086282588,1.13100000000122,0.0859999999993306
"dsLabel",3,71,0.26,0.397574123989218,0.726815124653942,0.904999999998836,0.140999999999622
"dsLabel",3,72,0.218905472636816,0.344994758909853,0.726595851584826,0.907000000002881,0.117000000002008
"dsLabel",3,73,0.227722772277228,0.351939203354298,0.723321088336575,0.898999999997613,0.106999999999971
"dsLabel",3,74,0.263681592039801,0.410714285714286,0.761465313184454,0.977999999999156,0.0959999999977299
"dsLabel",3,75,0.225,0.348504273504273,0.751068050343965,1.36800000000221,0.10200000000259
"dsLabel",3,76,0.242574257425743,0.376939203354298,0.710672669714497,0.955999999998312,0.108000000000175
"dsLabel",3,77,0.203980099502488,0.318317610062893,0.720020396220734,1.26499999999942,0.0990000000019791
"dsLabel",3,78,0.258706467661692,0.399440619621343,0.736167103273832,1.09600000000137,0.11699999999837
